Time;latitude;longitude;T aria (°C);Umidità aria (%);pioggia (count);pioggia (mm);radiazione globale(W/m2);direzone vento (gradi);velocità vento (m/sec)
16/04/2025 13:00;37.6180191;14.97113609;15.95;78.4;0;0;154.5285;70.818;NaN
16/04/2025 14:00;37.6180191;14.97113609;14.65;85.75;1;0.2;192;107.01;NaN
16/04/2025 15:00;37.6180191;14.97113609;14.45;83.25;2;0.4;144.632;64.293;NaN
16/04/2025 16:00;37.6180191;14.97113609;13.85;84.9;1;0.2;49.761;38.367;NaN
16/04/2025 17:00;37.6180191;14.97113609;14.1;75.6;2;0.4;2.9015;45.936;NaN
16/04/2025 18:00;37.6180191;14.97113609;14.85;70.55;2;0.4;0;55.071;NaN
16/04/2025 19:00;37.6180191;14.97113609;15.1;67.15;2;0.4;0;80.9535;NaN
16/04/2025 20:00;37.6180191;14.97113609;15.2;66.85;1;0.2;0;75.168;NaN
16/04/2025 21:00;37.6180191;14.97113609;13.9;78.35;2;0.4;0;86.565;NaN
16/04/2025 22:00;37.6180191;14.97113609;13.8;80.35;0;0;0;60.3345;NaN
16/04/2025 23:00;37.6180191;14.97113609;14.1;80.4;0;0;0;44.196;NaN
17/04/2025 00:00;37.6180191;14.97113609;13.75;84.8;0;0;0;47.154;NaN
17/04/2025 01:00;37.6180191;14.97113609;12.75;91.1;0;0;0;54.0705;NaN
17/04/2025 02:00;37.6180191;14.97113609;12.8;92.9;0;0;0;122.061;NaN
17/04/2025 03:00;37.6180191;14.97113609;12.1;98.25;0;0;0.0075;257.3895;NaN
17/04/2025 04:00;37.6180191;14.97113609;12.2;87.65;0;0;24.4675;308.6325;NaN
17/04/2025 05:00;37.6180191;14.97113609;11.9;96.7;0;0;129.9305;244.0785;NaN
17/04/2025 06:00;37.6180191;14.97113609;12.6;88.75;0;0;192;274.1805;NaN
17/04/2025 07:00;37.6180191;14.97113609;13.95;70.3;0;0;712.2535;259.1295;NaN
17/04/2025 08:00;37.6180191;14.97113609;14.75;66.4;0;0;768;242.556;NaN
17/04/2025 09:00;37.6180191;14.97113609;15.55;65.25;0;0;535.27;238.0755;NaN
17/04/2025 10:00;37.6180191;14.97113609;16.15;60.3;0;0;768;218.892;NaN
17/04/2025 11:00;37.6180191;14.97113609;16.15;64.35;0;0;613.4445;240.468;NaN
17/04/2025 12:00;37.6180191;14.97113609;15.45;66.45;0;0;768;271.092;NaN
17/04/2025 13:00;37.6180191;14.97113609;16.35;58.1;0;0;768;244.296;NaN
17/04/2025 14:00;37.6180191;14.97113609;16.35;56.85;0;0;684.1775;278.313;NaN
17/04/2025 15:00;37.6180191;14.97113609;14.45;63.35;0;0;385.7615;242.556;NaN
17/04/2025 16:00;37.6180191;14.97113609;12.95;73.7;0;0;159.552;241.164;NaN
17/04/2025 17:00;37.6180191;14.97113609;11.25;82.4;0;0;4.0095;249.4725;NaN
17/04/2025 18:00;37.6180191;14.97113609;9.6;77.95;0;0;0;237.945;NaN
17/04/2025 19:00;37.6180191;14.97113609;8.7;83.95;0;0;0;269.439;NaN
17/04/2025 20:00;37.6180191;14.97113609;8.7;75.95;0;0;0;173.565;NaN
17/04/2025 21:00;37.6180191;14.97113609;7.75;71.05;0;0;0;256.824;NaN
17/04/2025 22:00;37.6180191;14.97113609;8.2;64.15;0;0;0;285.7515;NaN
17/04/2025 23:00;37.6180191;14.97113609;8.25;63.25;0;0;0;320.8995;NaN
18/04/2025 00:00;37.6180191;14.97113609;7.45;69.4;0;0;0;284.8815;NaN
18/04/2025 01:00;37.6180191;14.97113609;8;67.25;0;0;0;314.94;NaN
18/04/2025 02:00;37.6180191;14.97113609;8.6;67.65;0;0;0;263.088;NaN
18/04/2025 03:00;37.6180191;14.97113609;8.15;77.75;0;0;0.075;244.383;NaN
18/04/2025 04:00;37.6180191;14.97113609;8.5;79.55;0;0;26.607;295.887;NaN
18/04/2025 05:00;37.6180191;14.97113609;9.95;76.3;0;0;236.2385;235.944;NaN
18/04/2025 06:00;37.6180191;14.97113609;12.3;67.85;0;0;531.626;246.993;NaN
18/04/2025 07:00;37.6180191;14.97113609;13.3;62.95;0;0;711.739;159.906;NaN
18/04/2025 08:00;37.6180191;14.97113609;14.25;65.25;0;0;768;195.402;NaN
18/04/2025 09:00;37.6180191;14.97113609;15.15;59.55;0;0;768;257.955;NaN
18/04/2025 10:00;37.6180191;14.97113609;16.6;55.75;0;0;768;232.203;NaN
18/04/2025 11:00;37.6180191;14.97113609;17.9;48.1;0;0;768;288.1005;NaN
18/04/2025 12:00;37.6180191;14.97113609;19;47.2;0;0;768;234.2475;NaN
18/04/2025 13:00;37.6180191;14.97113609;19.5;45.05;0;0;768;227.244;NaN
18/04/2025 14:00;37.6180191;14.97113609;18.45;46.3;0;0;663.85;211.8015;NaN
18/04/2025 15:00;37.6180191;14.97113609;16.8;58.3;0;0;483.492;190.6605;NaN
18/04/2025 16:00;37.6180191;14.97113609;14.65;64.1;0;0;246.196;119.451;NaN
18/04/2025 17:00;37.6180191;14.97113609;11.05;77.9;0;0;9.3275;39.4545;NaN
18/04/2025 18:00;37.6180191;14.97113609;8.25;93.6;0;0;0;352.002;NaN
18/04/2025 19:00;37.6180191;14.97113609;7.05;98.9;0;0;0;10.092;NaN
18/04/2025 20:00;37.6180191;14.97113609;7.7;95.15;0;0;0;330.5565;NaN
18/04/2025 21:00;37.6180191;14.97113609;8;94.6;0;0;0;300.846;NaN
18/04/2025 22:00;37.6180191;14.97113609;6.85;99.55;0;0;0;330.2955;NaN
18/04/2025 23:00;37.6180191;14.97113609;7.55;96.4;0;0;0;209.8005;NaN
19/04/2025 00:00;37.6180191;14.97113609;5.8;99.9;0;0;0;9.0045;NaN
19/04/2025 01:00;37.6180191;14.97113609;5.3;99.9;0;0;0;165.6915;NaN
19/04/2025 02:00;37.6180191;14.97113609;5.5;99.9;0;0;0;190.704;NaN
19/04/2025 03:00;37.6180191;14.97113609;4.85;99.9;0;0;0.105;3.828;NaN
19/04/2025 04:00;37.6180191;14.97113609;6.4;94.8;0;0;38.8325;102.399;NaN
19/04/2025 05:00;37.6180191;14.97113609;10.8;80;0;0;209.516;31.7985;NaN
19/04/2025 06:00;37.6180191;14.97113609;13.55;66.15;0;0;558.6135;181.2645;NaN
19/04/2025 07:00;37.6180191;14.97113609;15.6;54.45;0;0;714.736;213.237;NaN
19/04/2025 08:00;37.6180191;14.97113609;17.55;53.2;0;0;488.821;131.457;NaN
19/04/2025 09:00;37.6180191;14.97113609;18.55;51.55;0;0;768;179.742;NaN
19/04/2025 10:00;37.6180191;14.97113609;18.95;53.25;0;0;768;186.9195;NaN
19/04/2025 11:00;37.6180191;14.97113609;19.55;56.35;0;0;768;153.0765;NaN
19/04/2025 12:00;37.6180191;14.97113609;19.6;56.9;0;0;768;180.4815;NaN
19/04/2025 13:00;37.6180191;14.97113609;20;59.05;0;0;767.25;151.5105;NaN
19/04/2025 14:00;37.6180191;14.97113609;18.5;58.8;0;0;416.8565;45.936;NaN
19/04/2025 15:00;37.6180191;14.97113609;17.35;64;0;0;280.0875;109.8375;NaN
19/04/2025 16:00;37.6180191;14.97113609;16.9;65.9;0;0;187.3435;166.866;NaN
19/04/2025 17:00;37.6180191;14.97113609;14.5;75.45;0;0;10.6525;210.975;NaN
19/04/2025 18:00;37.6180191;14.97113609;11.65;87.05;0;0;0;147.4215;NaN
19/04/2025 19:00;37.6180191;14.97113609;10.4;94.1;0;0;0;320.8995;NaN
19/04/2025 20:00;37.6180191;14.97113609;10.25;95.1;0;0;0;180.177;NaN
19/04/2025 21:00;37.6180191;14.97113609;9.9;93.8;0;0;0;317.55;NaN
19/04/2025 22:00;37.6180191;14.97113609;9.2;93.1;0;0;0;286.752;NaN
19/04/2025 23:00;37.6180191;14.97113609;9.2;93.1;0;0;0;182.7435;NaN
20/04/2025 00:00;37.6180191;14.97113609;10.5;87.55;0;0;0;14.094;NaN
20/04/2025 01:00;37.6180191;14.97113609;9.7;87.35;0;0;0;15.0945;NaN
20/04/2025 02:00;37.6180191;14.97113609;10.1;79.6;0;0;0;189.6165;NaN
20/04/2025 03:00;37.6180191;14.97113609;9.75;79.9;0;0;0.1055;24.0555;NaN
20/04/2025 04:00;37.6180191;14.97113609;9.5;80.75;0;0;28.81;24.7515;NaN
20/04/2025 05:00;37.6180191;14.97113609;13.8;72;0;0;164.5085;11.31;NaN
20/04/2025 06:00;37.6180191;14.97113609;17;59.85;0;0;167.592;232.6815;NaN
20/04/2025 07:00;37.6180191;14.97113609;18.7;59.8;0;0;715.416;167.4315;NaN
20/04/2025 08:00;37.6180191;14.97113609;19.9;56.3;0;0;768;165.474;NaN
20/04/2025 09:00;37.6180191;14.97113609;20.3;57.9;0;0;768;151.5105;NaN
20/04/2025 10:00;37.6180191;14.97113609;21.4;56.95;0;0;768;138.3735;NaN
20/04/2025 11:00;37.6180191;14.97113609;21.6;54.75;0;0;768;156.9915;NaN
20/04/2025 12:00;37.6180191;14.97113609;21.7;55.95;0;0;768;245.2965;NaN
20/04/2025 13:00;37.6180191;14.97113609;21.3;55.75;0;0;767.999;89.2185;NaN
20/04/2025 14:00;37.6180191;14.97113609;20.95;57.5;0;0;635.501;111.5775;NaN
20/04/2025 15:00;37.6180191;14.97113609;19.55;59.95;0;0;452.861;91.089;NaN
20/04/2025 16:00;37.6180191;14.97113609;18.7;61.8;0;0;232.535;61.6395;NaN
20/04/2025 17:00;37.6180191;14.97113609;15.3;71.45;0;0;9.644;335.646;NaN
20/04/2025 18:00;37.6180191;14.97113609;12.5;87.6;0;0;0;156.5565;NaN
20/04/2025 19:00;37.6180191;14.97113609;11.35;84.6;0;0;0;179.742;NaN
20/04/2025 20:00;37.6180191;14.97113609;10.6;85.85;0;0;0;172.3905;NaN
20/04/2025 21:00;37.6180191;14.97113609;10.05;90.1;0;0;0;295.539;NaN
20/04/2025 22:00;37.6180191;14.97113609;10.3;82.7;0;0;0;184.44;NaN
20/04/2025 23:00;37.6180191;14.97113609;8.75;91.85;0;0;0;181.917;NaN
21/04/2025 00:00;37.6180191;14.97113609;9;94.4;0;0;0;180.2205;NaN
21/04/2025 01:00;37.6180191;14.97113609;8.25;90.8;0;0;0;17.0085;NaN
21/04/2025 02:00;37.6180191;14.97113609;8.25;95.3;0;0;0;23.925;NaN
21/04/2025 03:00;37.6180191;14.97113609;8.35;89.55;0;0;0.1725;356.265;NaN
21/04/2025 04:00;37.6180191;14.97113609;8.75;84.45;0;0;27.2215;180.1335;NaN
21/04/2025 05:00;37.6180191;14.97113609;13.95;67.85;0;0;258.916;101.094;NaN
21/04/2025 06:00;37.6180191;14.97113609;15.4;70.95;0;0;541.9795;107.706;NaN
21/04/2025 07:00;37.6180191;14.97113609;16.2;73.95;0;0;645.779;143.0715;NaN
21/04/2025 08:00;37.6180191;14.97113609;18.45;63.7;0;0;768;199.1865;NaN
21/04/2025 09:00;37.6180191;14.97113609;18.15;68.45;0;0;676.967;42.5865;NaN
21/04/2025 10:00;37.6180191;14.97113609;19.8;59.05;0;0;654.72;127.5855;NaN
21/04/2025 11:00;37.6180191;14.97113609;15.2;73.9;0;0;277.198;83.4765;NaN
21/04/2025 12:00;37.6180191;14.97113609;15.75;69.9;0;0;271.1435;110.0115;NaN
21/04/2025 13:00;37.6180191;14.97113609;15.3;73.95;0;0;164.8075;175.6965;NaN
21/04/2025 14:00;37.6180191;14.97113609;14.75;78.05;0;0;70.9535;116.2755;NaN
21/04/2025 15:00;37.6180191;14.97113609;12.2;97.85;0;0;68.6575;222.8505;NaN
21/04/2025 16:00;37.6180191;14.97113609;11.9;99.5;0;0;33.627;54.7665;NaN
21/04/2025 17:00;37.6180191;14.97113609;11.4;99.9;0;0;1.373;58.899;NaN
21/04/2025 18:00;37.6180191;14.97113609;10.8;99.9;0;0;0;150.684;NaN
21/04/2025 19:00;37.6180191;14.97113609;10.05;99.9;0;0;0;175.3485;NaN
21/04/2025 20:00;37.6180191;14.97113609;10.1;99.9;0;0;0;25.6215;NaN
21/04/2025 21:00;37.6180191;14.97113609;9.7;99.9;0;0;0;112.7085;NaN
21/04/2025 22:00;37.6180191;14.97113609;8.7;99.9;0;0;0;167.5185;NaN
21/04/2025 23:00;37.6180191;14.97113609;7.95;99.9;0;0;0;335.298;NaN
22/04/2025 00:00;37.6180191;14.97113609;8.35;93.05;0;0;0;149.205;NaN
22/04/2025 01:00;37.6180191;14.97113609;8.3;85.55;0;0;0;336.168;NaN
22/04/2025 02:00;37.6180191;14.97113609;8.25;85.35;0;0;0;344.3895;NaN
22/04/2025 03:00;37.6180191;14.97113609;7.6;88.95;0;0;0.186;179.046;NaN
22/04/2025 04:00;37.6180191;14.97113609;8.4;89.8;0;0;48.2685;23.751;NaN
22/04/2025 05:00;37.6180191;14.97113609;11.9;82.65;0;0;173.8435;110.49;NaN
22/04/2025 06:00;37.6180191;14.97113609;13.8;80.2;0;0;418.919;291.7545;NaN
22/04/2025 07:00;37.6180191;14.97113609;16.95;70.7;0;0;697.36;214.977;NaN
22/04/2025 08:00;37.6180191;14.97113609;18.4;66;0;0;768;152.4675;NaN
22/04/2025 09:00;37.6180191;14.97113609;19.2;62.95;0;0;768;176.3055;NaN
22/04/2025 10:00;37.6180191;14.97113609;19.55;61.55;0;0;768;164.517;NaN
22/04/2025 11:00;37.6180191;14.97113609;19.3;62.75;0;0;524.263;168.2145;NaN
22/04/2025 12:00;37.6180191;14.97113609;18.65;70.8;0;0;481.433;68.034;NaN
22/04/2025 13:00;37.6180191;14.97113609;19.65;66.9;0;0;553.3065;235.4655;NaN
22/04/2025 14:00;37.6180191;14.97113609;19.65;65.8;0;0;447.497;104.574;NaN
22/04/2025 15:00;37.6180191;14.97113609;17.25;73.75;0;0;134.229;127.716;NaN
22/04/2025 16:00;37.6180191;14.97113609;15.65;79.55;0;0;20.324;166.692;NaN
22/04/2025 17:00;37.6180191;14.97113609;14.1;83.3;0;0;8.95;254.04;NaN
22/04/2025 18:00;37.6180191;14.97113609;12.5;92.9;0;0;0;156.2085;NaN
22/04/2025 19:00;37.6180191;14.97113609;11.95;99.8;0;0;0;317.202;NaN
22/04/2025 20:00;37.6180191;14.97113609;11.45;96.4;0;0;0;285.6645;NaN
22/04/2025 21:00;37.6180191;14.97113609;10.75;99.9;0;0;0;329.556;NaN
22/04/2025 22:00;37.6180191;14.97113609;10.85;99.5;0;0;0;265.611;NaN
22/04/2025 23:00;37.6180191;14.97113609;10.5;99.05;0;0;0;307.632;NaN
23/04/2025 00:00;37.6180191;14.97113609;10.35;97.9;0;0;0;13.0935;NaN
23/04/2025 01:00;37.6180191;14.97113609;8.45;99.9;0;0;0;180.4815;NaN
23/04/2025 02:00;37.6180191;14.97113609;8.15;99.9;0;0;0;355.0035;NaN
23/04/2025 03:00;37.6180191;14.97113609;8.3;99.9;0;0;0.2585;177.393;NaN
23/04/2025 04:00;37.6180191;14.97113609;8.15;99.9;0;0;42.414;30.2325;NaN
23/04/2025 05:00;37.6180191;14.97113609;11.75;99.3;0;0;127.3365;199.0125;NaN
23/04/2025 06:00;37.6180191;14.97113609;13.8;89.25;0;0;359.3245;121.539;NaN
23/04/2025 07:00;37.6180191;14.97113609;17.15;75.75;0;0;681.8825;172.1295;NaN
23/04/2025 08:00;37.6180191;14.97113609;16.65;77.6;0;0;295.819;147.639;NaN
23/04/2025 09:00;37.6180191;14.97113609;18.35;72.65;0;0;548.393;206.4945;NaN
23/04/2025 10:00;37.6180191;14.97113609;17.4;70.7;0;0;243.4955;160.95;NaN
23/04/2025 11:00;37.6180191;14.97113609;15.55;89.7;0;0;178.687;38.28;NaN
23/04/2025 12:00;37.6180191;14.97113609;12.1;99.9;10;2;23.7865;174.4785;NaN
23/04/2025 13:00;37.6180191;14.97113609;12.05;99.9;12;2.4;58.3765;190.2255;NaN
23/04/2025 14:00;37.6180191;14.97113609;12.75;99.9;0;0;105.136;48.1545;NaN
23/04/2025 15:00;37.6180191;14.97113609;12.7;99.9;0;0;98.228;244.5135;NaN
23/04/2025 16:00;37.6180191;14.97113609;12.1;99.9;2;0.4;77.627;212.28;NaN
23/04/2025 17:00;37.6180191;14.97113609;11.4;99.9;0;0;9.8145;296.5395;NaN
23/04/2025 18:00;37.6180191;14.97113609;9.9;99.9;1;0.2;0;264.219;NaN
23/04/2025 19:00;37.6180191;14.97113609;9.6;99.9;2;0.4;0;104.313;NaN
23/04/2025 20:00;37.6180191;14.97113609;8.85;99.9;1;0.2;0;27.0135;NaN
23/04/2025 21:00;37.6180191;14.97113609;7.95;99.9;2;0.4;0;188.094;NaN
23/04/2025 22:00;37.6180191;14.97113609;7.05;99.9;0;0;0;186.2235;NaN
23/04/2025 23:00;37.6180191;14.97113609;7.15;99.9;0;0;0;16.6605;NaN
24/04/2025 00:00;37.6180191;14.97113609;7.85;99.9;0;0;0;185.31;NaN
24/04/2025 01:00;37.6180191;14.97113609;6.85;99.9;0;0;0;187.6155;NaN
24/04/2025 02:00;37.6180191;14.97113609;6.366666667;99.9;0;0;0;341.649;NaN
24/04/2025 03:00;37.6180191;14.97113609;6.4;99.9;0;0;0.333;179.133;NaN
24/04/2025 04:00;37.6180191;14.97113609;7.1;99.9;0;0;39.1155;176.262;NaN
24/04/2025 05:00;37.6180191;14.97113609;10.95;93;1;0.2;314.533;95.4825;NaN
24/04/2025 06:00;37.6180191;14.97113609;14.5;79.3;0;0;529.7;219.1965;NaN
24/04/2025 07:00;37.6180191;14.97113609;16.5;74.9;0;0;719.639;137.3295;NaN
24/04/2025 08:00;37.6180191;14.97113609;17.2;70.25;0;0;768;226.7655;NaN
24/04/2025 09:00;37.6180191;14.97113609;17.8;59.95;0;0;768;248.994;NaN
24/04/2025 10:00;37.6180191;14.97113609;19.05;53.8;0;0;768;275.3115;NaN
24/04/2025 11:00;37.6180191;14.97113609;19.2;51.5;0;0;519.6815;318.42;NaN
24/04/2025 12:00;37.6180191;14.97113609;20.1;47.85;0;0;556.5125;281.4015;NaN
24/04/2025 13:00;37.6180191;14.97113609;19.15;48.55;0;0;478.5865;223.2855;NaN
24/04/2025 14:00;37.6180191;14.97113609;18.1;52.55;0;0;331.593;283.359;NaN
24/04/2025 15:00;37.6180191;14.97113609;16.75;54.55;0;0;354.7515;254.562;NaN
24/04/2025 16:00;37.6180191;14.97113609;15.95;56.2;0;0;262.3895;262.0875;NaN
24/04/2025 17:00;37.6180191;14.97113609;13.75;63.05;0;0;8.153;249.2115;NaN
24/04/2025 18:00;37.6180191;14.97113609;12.95;68;0;0;0;294.756;NaN
24/04/2025 19:00;37.6180191;14.97113609;12.55;70.8;0;0;0;240.99;NaN
24/04/2025 20:00;37.6180191;14.97113609;10.9;78.9;0;0;0;259.8255;NaN
24/04/2025 21:00;37.6180191;14.97113609;10.85;77.9;0;0;0;265.872;NaN
24/04/2025 22:00;37.6180191;14.97113609;10.4;83.3;0;0;0;294.756;NaN
24/04/2025 23:00;37.6180191;14.97113609;9.95;88.35;0;0;0;320.5515;NaN
25/04/2025 00:00;37.6180191;14.97113609;9.8;91.55;0;0;0;300.585;NaN
25/04/2025 01:00;37.6180191;14.97113609;8.25;92.6;0;0;0;178.002;NaN
25/04/2025 02:00;37.6180191;14.97113609;6.85;99.1;0;0;0;313.548;NaN
25/04/2025 03:00;37.6180191;14.97113609;7;99.45;0;0;0.5165;181.2645;NaN
25/04/2025 04:00;37.6180191;14.97113609;8.55;92.55;0;0;68.875;44.3265;NaN
25/04/2025 05:00;37.6180191;14.97113609;11.9;80.85;0;0;340.237;130.5435;NaN
25/04/2025 06:00;37.6180191;14.97113609;14.75;69.5;0;0;548.6135;314.2875;NaN
25/04/2025 07:00;37.6180191;14.97113609;16;66.05;0;0;729.856;263.871;NaN
25/04/2025 08:00;37.6180191;14.97113609;17.3;63.55;0;0;768;124.1055;NaN
25/04/2025 09:00;37.6180191;14.97113609;18.25;59.55;0;0;768;216.717;NaN
25/04/2025 10:00;37.6180191;14.97113609;18.6;58.35;0;0;607.85;208.9305;NaN
25/04/2025 11:00;37.6180191;14.97113609;18.75;59.95;0;0;370.313;203.667;NaN
25/04/2025 12:00;37.6180191;14.97113609;17.05;68.5;0;0;333.0185;129.717;NaN
25/04/2025 13:00;37.6180191;14.97113609;17;71.25;0;0;289.246;95.6565;NaN
25/04/2025 14:00;37.6180191;14.97113609;18.5;64.9;0;0;712.0415;122.9745;NaN
25/04/2025 15:00;37.6180191;14.97113609;17.25;69.4;0;0;491.2595;116.3625;NaN
25/04/2025 16:00;37.6180191;14.97113609;15.8;73.75;0;0;259.5295;99.528;NaN
25/04/2025 17:00;37.6180191;14.97113609;13.5;82.05;0;0;17.107;89.8275;NaN
25/04/2025 18:00;37.6180191;14.97113609;11.8;89.4;0;0;0;48.633;NaN
25/04/2025 19:00;37.6180191;14.97113609;11;90.3;0;0;0;193.7925;NaN
25/04/2025 20:00;37.6180191;14.97113609;9.3;99.9;0;0;0;345.216;NaN
25/04/2025 21:00;37.6180191;14.97113609;8.25;99.9;0;0;0;180.1335;NaN
25/04/2025 22:00;37.6180191;14.97113609;7.65;99.9;0;0;0;3.3495;NaN
25/04/2025 23:00;37.6180191;14.97113609;6.9;99.9;0;0;0;347.5215;NaN
26/04/2025 00:00;37.6180191;14.97113609;6.7;99.9;0;0;0;325.4235;NaN
26/04/2025 01:00;37.6180191;14.97113609;6.3;99.9;0;0;0;13.398;NaN
26/04/2025 02:00;37.6180191;14.97113609;6.3;99.9;0;0;0;173.304;NaN
26/04/2025 03:00;37.6180191;14.97113609;6.55;99.9;0;0;0.747;7.9605;NaN
26/04/2025 04:00;37.6180191;14.97113609;6.85;99.9;0;0;100.8525;76.038;NaN
26/04/2025 05:00;37.6180191;14.97113609;12.15;87.3;0;0;353.8255;113.274;NaN
26/04/2025 06:00;37.6180191;14.97113609;14.45;77.75;0;0;548.3095;125.019;NaN
26/04/2025 07:00;37.6180191;14.97113609;15.7;69.23333333;0;0;716.0796667;186.151;NaN
26/04/2025 08:00;37.6180191;14.97113609;16.9;73.8;0;0;715.6155;175.044;NaN
26/04/2025 09:00;37.6180191;14.97113609;17.8;68.65;0;0;608.3565;180.3945;NaN
26/04/2025 10:00;37.6180191;14.97113609;17.55;68.9;0;0;574.15;217.413;NaN
26/04/2025 11:00;37.6180191;14.97113609;16.85;75.55;0;0;334.583;100.398;NaN
26/04/2025 12:00;37.6180191;14.97113609;17.55;73.45;0;0;591.705;55.941;NaN
26/04/2025 13:00;37.6180191;14.97113609;18.2;70.65;0;0;514.5625;96.9615;NaN
26/04/2025 14:00;37.6180191;14.97113609;18.2;69.55;0;0;742.458;100.572;NaN
26/04/2025 15:00;37.6180191;14.97113609;18.5;69;0;0;533.139;65.3805;NaN
26/04/2025 16:00;37.6180191;14.97113609;17.1;69.75;0;0;266.7335;39.9765;NaN
26/04/2025 17:00;37.6180191;14.97113609;12.9;87.25;0;0;28.0535;55.941;NaN
26/04/2025 18:00;37.6180191;14.97113609;10.6;99.9;0;0;0;98.136;NaN
26/04/2025 19:00;37.6180191;14.97113609;11.25;98.45;0;0;0;343.6935;NaN
26/04/2025 20:00;37.6180191;14.97113609;10.2;97.7;0;0;0;163.995;NaN
26/04/2025 21:00;37.6180191;14.97113609;9.5;98.8;0;0;0;350.9145;NaN
26/04/2025 22:00;37.6180191;14.97113609;8.3;99.9;0;0;0;20.793;NaN
26/04/2025 23:00;37.6180191;14.97113609;8.95;97.1;0;0;0;353.6985;NaN
27/04/2025 00:00;37.6180191;14.97113609;7.95;98.2;0;0;0;102.8775;NaN
27/04/2025 01:00;37.6180191;14.97113609;7.05;93.5;0;0;0;180.264;NaN
27/04/2025 02:00;37.6180191;14.97113609;6.85;93.2;0;0;0;16.6605;NaN
27/04/2025 03:00;37.6180191;14.97113609;6.25;94.5;0;0;1.0095;178.8285;NaN
27/04/2025 04:00;37.6180191;14.97113609;7.15;93;0;0;76.836;348.87;NaN
27/04/2025 05:00;37.6180191;14.97113609;12.6;74.2;0;0;364.3395;240.555;NaN
27/04/2025 06:00;37.6180191;14.97113609;15.55;69.75;0;0;554.565;193.0095;NaN
27/04/2025 07:00;37.6180191;14.97113609;16.55;69.1;0;0;751.8435;127.4115;NaN
27/04/2025 08:00;37.6180191;14.97113609;18.15;66.15;0;0;768;61.422;NaN
27/04/2025 09:00;37.6180191;14.97113609;18.75;66.2;0;0;529.323;67.077;NaN
27/04/2025 10:00;37.6180191;14.97113609;17.75;69.75;0;0;491.4815;96.3525;NaN
27/04/2025 11:00;37.6180191;14.97113609;17.85;70.4;0;0;491.3475;98.0925;NaN
27/04/2025 12:00;37.6180191;14.97113609;18.3;72.75;0;0;675.704;105.1395;NaN
27/04/2025 13:00;37.6180191;14.97113609;18.3;76.2;0;0;627.984;35.061;NaN
27/04/2025 14:00;37.6180191;14.97113609;16.1;81.25;0;0;462.071;81.606;NaN
27/04/2025 15:00;37.6180191;14.97113609;13.8;90.25;0;0;232.7535;140.0265;NaN
27/04/2025 16:00;37.6180191;14.97113609;13.5;92.85;0;0;88.559;118.0155;NaN
27/04/2025 17:00;37.6180191;14.97113609;12.1;99.35;0;0;6.561;67.0335;NaN
27/04/2025 18:00;37.6180191;14.97113609;11.65;99.9;0;0;0;78.126;NaN
27/04/2025 19:00;37.6180191;14.97113609;11.45;99.9;0;0;0;143.3325;NaN
27/04/2025 20:00;37.6180191;14.97113609;11.45;99.9;0;0;0;278.4435;NaN
27/04/2025 21:00;37.6180191;14.97113609;9.45;99.9;0;0;0;25.6215;NaN
27/04/2025 22:00;37.6180191;14.97113609;9.1;99.9;0;0;0;188.964;NaN
27/04/2025 23:00;37.6180191;14.97113609;8.45;99.9;0;0;0;185.0925;NaN
28/04/2025 00:00;37.6180191;14.97113609;8.5;99.9;0;0;0;38.454;NaN
28/04/2025 01:00;37.6180191;14.97113609;8.65;99.9;0;0;0;32.9295;NaN
28/04/2025 02:00;37.6180191;14.97113609;9.3;99.9;0;0;0;40.803;NaN
28/04/2025 03:00;37.6180191;14.97113609;9.45;99.9;0;0;0.9635;26.187;NaN
28/04/2025 04:00;37.6180191;14.97113609;9.4;99.9;0;0;62.8755;333.9495;NaN
28/04/2025 05:00;37.6180191;14.97113609;12.2;95.9;0;0;323.593;31.4505;NaN
28/04/2025 06:00;37.6180191;14.97113609;15.3;79.4;0;0;534.876;67.3815;NaN
28/04/2025 07:00;37.6180191;14.97113609;17.35;72.9;0;0;710.505;52.6785;NaN
28/04/2025 08:00;37.6180191;14.97113609;17.1;71.2;0;0;598.6615;109.011;NaN
28/04/2025 09:00;37.6180191;14.97113609;18.65;66.75;0;0;768;184.614;NaN
28/04/2025 10:00;37.6180191;14.97113609;19.6;65.7;0;0;768;52.548;NaN
28/04/2025 11:00;37.6180191;14.97113609;19.15;68.4;0;0;768;205.1895;NaN
28/04/2025 12:00;37.6180191;14.97113609;19.05;66.7;0;0;740.7415;226.7655;NaN
28/04/2025 13:00;37.6180191;14.97113609;19.85;61.75;0;0;768;70.0785;NaN
28/04/2025 14:00;37.6180191;14.97113609;18.2;68.2;0;0;675.5;55.767;NaN
28/04/2025 15:00;37.6180191;14.97113609;16.05;80.35;0;0;322.0155;33.582;NaN
28/04/2025 16:00;37.6180191;14.97113609;13.3;87.8;0;0;47.522;47.1975;NaN
28/04/2025 17:00;37.6180191;14.97113609;12.85;84.75;0;0;5.89;24.534;NaN
28/04/2025 18:00;37.6180191;14.97113609;13.15;77.8;0;0;0;147.378;NaN
28/04/2025 19:00;37.6180191;14.97113609;12;98.1;0;0;0;31.1895;NaN
28/04/2025 20:00;37.6180191;14.97113609;11.15;91.05;0;0;0;86.3475;NaN
28/04/2025 21:00;37.6180191;14.97113609;11;87.8;0;0;0;209.061;NaN
28/04/2025 22:00;37.6180191;14.97113609;8.75;99.9;0;0;0;18.618;NaN
